trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type,shape_dist_traveled
"159_20110701","15:50:00","15:50:00","San Carlos Caltrain",12,,,
"159_20110701","15:53:00","15:53:00","Belmont Caltrain",13,,,
"159_20110701","15:56:00","15:56:00","Hillsdale Caltrain",14,,,
"159_20110701","15:59:00","15:59:00","Hayward Park Caltrain",15,,,
"159_20110701","16:02:00","16:02:00","San Mateo Caltrain",16,,,
"159_20110701","16:05:00","16:05:00","Burlingame Caltrain",17,,,
"159_20110701","16:10:00","16:10:00","Millbrae Caltrain",18,,,
"159_20110701","16:14:00","16:14:00","San Bruno Caltrain",19,,,
"159_20110701","16:18:00","16:18:00","So. San Francisco Caltrain",20,,,
"159_20110701","16:24:00","16:24:00","Bayshore Caltrain",21,,,
"159_20110701","16:29:00","16:29:00","22nd Street Caltrain",22,,,
"159_20110701","16:38:00","16:38:00","San Francisco Caltrain",23,,,
"189_20110701","18:50:00","18:50:00","San Jose Caltrain",1,,,
"189_20110701","18:55:00","18:55:00","Santa Clara Caltrain",2,,,
"189_20110701","19:00:00","19:00:00","Lawrence Caltrain",3,,,
"189_20110701","19:04:00","19:04:00","Sunnyvale Caltrain",4,,,
"189_20110701","19:09:00","19:09:00","Mountain View Caltrain",5,,,
"189_20110701","19:13:00","19:13:00","San Antonio Caltrain",6,,,
"189_20110701","19:17:00","19:17:00","California Ave Caltrain",7,,,
"189_20110701","19:21:00","19:21:00","Palo Alto Caltrain",8,,,
"189_20110701","19:24:00","19:24:00","Menlo Park Caltrain",9,,,
"189_20110701","19:29:00","19:29:00","Redwood City Caltrain",10,,,
"189_20110701","19:33:00","19:33:00","San Carlos Caltrain",11,,,
"189_20110701","19:36:00","19:36:00","Belmont Caltrain",12,,,
"189_20110701","19:39:00","19:39:00","Hillsdale Caltrain",13,,,
"189_20110701","19:42:00","19:42:00","Hayward Park Caltrain",14,,,
"189_20110701","19:45:00","19:45:00","San Mateo Caltrain",15,,,
"189_20110701","19:48:00","19:48:00","Burlingame Caltrain",16,,,
"189_20110701","19:53:00","19:53:00","Millbrae Caltrain",17,,,
"189_20110701","19:57:00","19:57:00","San Bruno Caltrain",18,,,
"189_20110701","20:01:00","20:01:00","So. San Francisco Caltrain",19,,,
"189_20110701","20:07:00","20:07:00","Bayshore Caltrain",20,,,
"189_20110701","20:12:00","20:12:00","22nd Street Caltrain",21,,,
"189_20110701","20:21:00","20:21:00","San Francisco Caltrain",22,,,
"190_20110701","19:30:00","19:30:00","San Francisco Caltrain",1,,,
"190_20110701","19:35:00","19:35:00","22nd Street Caltrain",2,,,
"190_20110701","19:40:00","19:40:00","Bayshore Caltrain",3,,,
"190_20110701","19:46:00","19:46:00","So. San Francisco Caltrain",4,,,
"190_20110701","19:50:00","19:50:00","San Bruno Caltrain",5,,,
"190_20110701","19:54:00","19:54:00","Millbrae Caltrain",6,,,
"190_20110701","19:58:00","19:58:00","Burlingame Caltrain",7,,,
"190_20110701","20:01:00","20:01:00","San Mateo Caltrain",8,,,
"190_20110701","20:04:00","20:04:00","Hayward Park Caltrain",9,,,
"190_20110701","20:07:00","20:07:00","Hillsdale Caltrain",10,,,
"190_20110701","20:10:00","20:10:00","Belmont Caltrain",11,,,
"190_20110701","20:13:00","20:13:00","San Carlos Caltrain",12,,,
"190_20110701","20:18:00","20:18:00","Redwood City Caltrain",13,,,
"190_20110701","20:23:00","20:23:00","Menlo Park Caltrain",14,,,
"190_20110701","20:26:00","20:26:00","Palo Alto Caltrain",15,,,
"190_20110701","20:30:00","20:30:00","California Ave Caltrain",16,,,
"190_20110701","20:34:00","20:34:00","San Antonio Caltrain",17,,,
"190_20110701","20:38:00","20:38:00","Mountain View Caltrain",18,,,
"190_20110701","20:43:00","20:43:00","Sunnyvale Caltrain",19,,,
"190_20110701","20:47:00","20:47:00","Lawrence Caltrain",20,,,
"190_20110701","20:52:00","20:52:00","Santa Clara Caltrain",21,,,
"190_20110701","21:01:00","21:01:00","San Jose Caltrain",22,,,
"191_20110701","19:30:00","19:30:00","San Jose Caltrain",1,,,
"191_20110701","19:35:00","19:35:00","Santa Clara Caltrain",2,,,
"191_20110701","19:40:00","19:40:00","Lawrence Caltrain",3,,,
"191_20110701","19:44:00","19:44:00","Sunnyvale Caltrain",4,,,
"191_20110701","19:49:00","19:49:00","Mountain View Caltrain",5,,,
"191_20110701","19:53:00","19:53:00","San Antonio Caltrain",6,,,
"191_20110701","19:57:00","19:57:00","California Ave Caltrain",7,,,
"191_20110701","20:01:00","20:01:00","Palo Alto Caltrain",8,,,
"191_20110701","20:04:00","20:04:00","Menlo Park Caltrain",9,,,
"191_20110701","20:09:00","20:09:00","Redwood City Caltrain",10,,,
"191_20110701","20:13:00","20:13:00","San Carlos Caltrain",11,,,
"191_20110701","20:16:00","20:16:00","Belmont Caltrain",12,,,
"191_20110701","20:19:00","20:19:00","Hillsdale Caltrain",13,,,
"191_20110701","20:22:00","20:22:00","Hayward Park Caltrain",14,,,
"191_20110701","20:25:00","20:25:00","San Mateo Caltrain",15,,,
"191_20110701","20:28:00","20:28:00","Burlingame Caltrain",16,,,
"191_20110701","20:33:00","20:33:00","Millbrae Caltrain",17,,,
"191_20110701","20:37:00","20:37:00","San Bruno Caltrain",18,,,
"191_20110701","20:41:00","20:41:00","So. San Francisco Caltrain",19,,,
"191_20110701","20:47:00","20:47:00","Bayshore Caltrain",20,,,
"191_20110701","20:52:00","20:52:00","22nd Street Caltrain",21,,,
"191_20110701","21:01:00","21:01:00","San Francisco Caltrain",22,,,
"192_20110701","20:40:00","20:40:00","San Francisco Caltrain",1,,,
"192_20110701","20:45:00","20:45:00","22nd Street Caltrain",2,,,
"192_20110701","20:50:00","20:50:00","Bayshore Caltrain",3,,,
"192_20110701","20:56:00","20:56:00","So. San Francisco Caltrain",4,,,
"192_20110701","21:00:00","21:00:00","San Bruno Caltrain",5,,,
"192_20110701","21:04:00","21:04:00","Millbrae Caltrain",6,,,
"192_20110701","21:08:00","21:08:00","Burlingame Caltrain",7,,,
"192_20110701","21:11:00","21:11:00","San Mateo Caltrain",8,,,
"192_20110701","21:14:00","21:14:00","Hayward Park Caltrain",9,,,
"192_20110701","21:17:00","21:17:00","Hillsdale Caltrain",10,,,
"192_20110701","21:20:00","21:20:00","Belmont Caltrain",11,,,
"192_20110701","21:23:00","21:23:00","San Carlos Caltrain",12,,,
"192_20110701","21:28:00","21:28:00","Redwood City Caltrain",13,,,
"192_20110701","21:33:00","21:33:00","Menlo Park Caltrain",14,,,
"192_20110701","21:36:00","21:36:00","Palo Alto Caltrain",15,,,
"192_20110701","21:40:00","21:40:00","California Ave Caltrain",16,,,
"192_20110701","21:44:00","21:44:00","San Antonio Caltrain",17,,,
"192_20110701","21:48:00","21:48:00","Mountain View Caltrain",18,,,
"192_20110701","21:53:00","21:53:00","Sunnyvale Caltrain",19,,,
"192_20110701","21:57:00","21:57:00","Lawrence Caltrain",20,,,
"192_20110701","22:02:00","22:02:00","Santa Clara Caltrain",21,,,
"192_20110701","22:11:00","22:11:00","San Jose Caltrain",22,,,
"192_20110701","22:18:00","22:18:00","Tamien Caltrain",23,,,
"193_20110701","20:23:00","20:23:00","Tamien Caltrain",1,,,
"193_20110701","20:30:00","20:30:00","San Jose Caltrain",2,,,
"193_20110701","20:35:00","20:35:00","Santa Clara Caltrain",3,,,
"193_20110701","20:40:00","20:40:00","Lawrence Caltrain",4,,,
"193_20110701","20:44:00","20:44:00","Sunnyvale Caltrain",5,,,
"193_20110701","20:49:00","20:49:00","Mountain View Caltrain",6,,,
"193_20110701","20:53:00","20:53:00","San Antonio Caltrain",7,,,
"193_20110701","20:57:00","20:57:00","California Ave Caltrain",8,,,
"193_20110701","21:01:00","21:01:00","Palo Alto Caltrain",9,,,
"193_20110701","21:04:00","21:04:00","Menlo Park Caltrain",10,,,
"193_20110701","21:09:00","21:09:00","Redwood City Caltrain",11,,,
"193_20110701","21:13:00","21:13:00","San Carlos Caltrain",12,,,
"193_20110701","21:16:00","21:16:00","Belmont Caltrain",13,,,
"193_20110701","21:19:00","21:19:00","Hillsdale Caltrain",14,,,
"193_20110701","21:22:00","21:22:00","Hayward Park Caltrain",15,,,
"193_20110701","21:25:00","21:25:00","San Mateo Caltrain",16,,,
"193_20110701","21:28:00","21:28:00","Burlingame Caltrain",17,,,
"193_20110701","21:33:00","21:33:00","Millbrae Caltrain",18,,,
"193_20110701","21:37:00","21:37:00","San Bruno Caltrain",19,,,
"193_20110701","21:41:00","21:41:00","So. San Francisco Caltrain",20,,,
"193_20110701","21:47:00","21:47:00","Bayshore Caltrain",21,,,
"193_20110701","21:52:00","21:52:00","22nd Street Caltrain",22,,,
"193_20110701","22:01:00","22:01:00","San Francisco Caltrain",23,,,
"194_20110701","21:40:00","21:40:00","San Francisco Caltrain",1,,,
"194_20110701","21:45:00","21:45:00","22nd Street Caltrain",2,,,
"194_20110701","21:50:00","21:50:00","Bayshore Caltrain",3,,,
"194_20110701","21:56:00","21:56:00","So. San Francisco Caltrain",4,,,
"194_20110701","22:00:00","22:00:00","San Bruno Caltrain",5,,,
"194_20110701","22:04:00","22:04:00","Millbrae Caltrain",6,,,
"194_20110701","22:08:00","22:08:00","Burlingame Caltrain",7,,,
"194_20110701","22:11:00","22:11:00","San Mateo Caltrain",8,,,
"194_20110701","22:14:00","22:14:00","Hayward Park Caltrain",9,,,
"194_20110701","22:17:00","22:17:00","Hillsdale Caltrain",10,,,
"194_20110701","22:20:00","22:20:00","Belmont Caltrain",11,,,
"194_20110701","22:23:00","22:23:00","San Carlos Caltrain",12,,,
"194_20110701","22:28:00","22:28:00","Redwood City Caltrain",13,,,
"194_20110701","22:33:00","22:33:00","Menlo Park Caltrain",14,,,
"194_20110701","22:36:00","22:36:00","Palo Alto Caltrain",15,,,
"194_20110701","22:40:00","22:40:00","California Ave Caltrain",16,,,
"194_20110701","22:44:00","22:44:00","San Antonio Caltrain",17,,,
"194_20110701","22:48:00","22:48:00","Mountain View Caltrain",18,,,
"194_20110701","22:53:00","22:53:00","Sunnyvale Caltrain",19,,,
"194_20110701","22:57:00","22:57:00","Lawrence Caltrain",20,,,
"194_20110701","23:02:00","23:02:00","Santa Clara Caltrain",21,,,
"194_20110701","23:11:00","23:11:00","San Jose Caltrain",22,,,
"194_20110701","23:18:00","23:18:00","Tamien Caltrain",23,,,
"195_20110701","21:23:00","21:23:00","Tamien Caltrain",1,,,
"195_20110701","21:30:00","21:30:00","San Jose Caltrain",2,,,
"195_20110701","21:35:00","21:35:00","Santa Clara Caltrain",3,,,
"195_20110701","21:40:00","21:40:00","Lawrence Caltrain",4,,,
"195_20110701","21:44:00","21:44:00","Sunnyvale Caltrain",5,,,
"195_20110701","21:49:00","21:49:00","Mountain View Caltrain",6,,,
"195_20110701","21:53:00","21:53:00","San Antonio Caltrain",7,,,
"195_20110701","21:57:00","21:57:00","California Ave Caltrain",8,,,
"195_20110701","22:01:00","22:01:00","Palo Alto Caltrain",9,,,
"195_20110701","22:04:00","22:04:00","Menlo Park Caltrain",10,,,
"195_20110701","22:09:00","22:09:00","Redwood City Caltrain",11,,,
"195_20110701","22:13:00","22:13:00","San Carlos Caltrain",12,,,
"195_20110701","22:16:00","22:16:00","Belmont Caltrain",13,,,
"195_20110701","22:19:00","22:19:00","Hillsdale Caltrain",14,,,
"195_20110701","22:22:00","22:22:00","Hayward Park Caltrain",15,,,
"195_20110701","22:25:00","22:25:00","San Mateo Caltrain",16,,,
"195_20110701","22:28:00","22:28:00","Burlingame Caltrain",17,,,
"195_20110701","22:33:00","22:33:00","Millbrae Caltrain",18,,,
"195_20110701","22:37:00","22:37:00","San Bruno Caltrain",19,,,
"195_20110701","22:41:00","22:41:00","So. San Francisco Caltrain",20,,,
"195_20110701","22:47:00","22:47:00","Bayshore Caltrain",21,,,
"195_20110701","22:52:00","22:52:00","22nd Street Caltrain",22,,,
"195_20110701","23:01:00","23:01:00","San Francisco Caltrain",23,,,
"196_20110701","22:40:00","22:40:00","San Francisco Caltrain",1,,,
"196_20110701","22:45:00","22:45:00","22nd Street Caltrain",2,,,
"196_20110701","22:50:00","22:50:00","Bayshore Caltrain",3,,,
"196_20110701","22:56:00","22:56:00","So. San Francisco Caltrain",4,,,
"196_20110701","23:00:00","23:00:00","San Bruno Caltrain",5,,,
"196_20110701","23:04:00","23:04:00","Millbrae Caltrain",6,,,
"196_20110701","23:08:00","23:08:00","Burlingame Caltrain",7,,,
"196_20110701","23:11:00","23:11:00","San Mateo Caltrain",8,,,
"196_20110701","23:14:00","23:14:00","Hayward Park Caltrain",9,,,
"196_20110701","23:17:00","23:17:00","Hillsdale Caltrain",10,,,
"196_20110701","23:20:00","23:20:00","Belmont Caltrain",11,,,
"196_20110701","23:23:00","23:23:00","San Carlos Caltrain",12,,,
"196_20110701","23:28:00","23:28:00","Redwood City Caltrain",13,,,
"196_20110701","23:33:00","23:33:00","Menlo Park Caltrain",14,,,
"196_20110701","23:36:00","23:36:00","Palo Alto Caltrain",15,,,
"196_20110701","23:40:00","23:40:00","California Ave Caltrain",16,,,
"196_20110701","23:44:00","23:44:00","San Antonio Caltrain",17,,,
"196_20110701","23:48:00","23:48:00","Mountain View Caltrain",18,,,
"196_20110701","23:53:00","23:53:00","Sunnyvale Caltrain",19,,,
"196_20110701","23:57:00","23:57:00","Lawrence Caltrain",20,,,
"196_20110701","24:02:00","24:02:00","Santa Clara Caltrain",21,,,
"196_20110701","24:11:00","24:11:00","San Jose Caltrain",22,,,
"197_20110701","22:30:00","22:30:00","San Jose Caltrain",1,,,
"197_20110701","22:35:00","22:35:00","Santa Clara Caltrain",2,,,
"197_20110701","22:40:00","22:40:00","Lawrence Caltrain",3,,,
"197_20110701","22:44:00","22:44:00","Sunnyvale Caltrain",4,,,
"197_20110701","22:49:00","22:49:00","Mountain View Caltrain",5,,,
"197_20110701","22:53:00","22:53:00","San Antonio Caltrain",6,,,
"197_20110701","22:57:00","22:57:00","California Ave Caltrain",7,,,
"197_20110701","23:01:00","23:01:00","Palo Alto Caltrain",8,,,
"197_20110701","23:04:00","23:04:00","Menlo Park Caltrain",9,,,
"197_20110701","23:09:00","23:09:00","Redwood City Caltrain",10,,,
"197_20110701","23:13:00","23:13:00","San Carlos Caltrain",11,,,
"197_20110701","23:16:00","23:16:00","Belmont Caltrain",12,,,
"197_20110701","23:19:00","23:19:00","Hillsdale Caltrain",13,,,
"197_20110701","23:22:00","23:22:00","Hayward Park Caltrain",14,,,
"197_20110701","23:25:00","23:25:00","San Mateo Caltrain",15,,,
"197_20110701","23:28:00","23:28:00","Burlingame Caltrain",16,,,
"197_20110701","23:33:00","23:33:00","Millbrae Caltrain",17,,,
"197_20110701","23:37:00","23:37:00","San Bruno Caltrain",18,,,
"197_20110701","23:41:00","23:41:00","So. San Francisco Caltrain",19,,,
"197_20110701","23:47:00","23:47:00","Bayshore Caltrain",20,,,
"197_20110701","23:52:00","23:52:00","22nd Street Caltrain",21,,,
"197_20110701","24:01:00","24:01:00","San Francisco Caltrain",22,,,
"198_20110701","24:01:00","24:01:00","San Francisco Caltrain",1,,,
"198_20110701","24:06:00","24:06:00","22nd Street Caltrain",2,,,
"198_20110701","24:11:00","24:11:00","Bayshore Caltrain",3,,,
"198_20110701","24:17:00","24:17:00","So. San Francisco Caltrain",4,,,
"198_20110701","24:21:00","24:21:00","San Bruno Caltrain",5,,,
"198_20110701","24:25:00","24:25:00","Millbrae Caltrain",6,,,
"198_20110701","24:29:00","24:29:00","Burlingame Caltrain",7,,,
"198_20110701","24:32:00","24:32:00","San Mateo Caltrain",8,,,
"198_20110701","24:35:00","24:35:00","Hayward Park Caltrain",9,,,
"198_20110701","24:38:00","24:38:00","Hillsdale Caltrain",10,,,
"198_20110701","24:41:00","24:41:00","Belmont Caltrain",11,,,
"198_20110701","24:44:00","24:44:00","San Carlos Caltrain",12,,,
"198_20110701","24:49:00","24:49:00","Redwood City Caltrain",13,,,
"198_20110701","24:54:00","24:54:00","Menlo Park Caltrain",14,,,
"198_20110701","24:57:00","24:57:00","Palo Alto Caltrain",15,,,
"198_20110701","25:01:00","25:01:00","California Ave Caltrain",16,,,
"198_20110701","25:05:00","25:05:00","San Antonio Caltrain",17,,,
"198_20110701","25:09:00","25:09:00","Mountain View Caltrain",18,,,
"198_20110701","25:14:00","25:14:00","Sunnyvale Caltrain",19,,,
"198_20110701","25:18:00","25:18:00","Lawrence Caltrain",20,,,
"198_20110701","25:23:00","25:23:00","Santa Clara Caltrain",21,,,
"198_20110701","25:32:00","25:32:00","San Jose Caltrain",22,,,
"206_20110701","06:11:00","06:11:00","San Francisco Caltrain",1,,,
"206_20110701","06:16:00","06:16:00","22nd Street Caltrain",2,,,
"206_20110701","06:29:00","06:29:00","Millbrae Caltrain",3,,,
"206_20110701","06:33:00","06:33:00","Burlingame Caltrain",4,,,
"206_20110701","06:36:00","06:36:00","San Mateo Caltrain",5,,,
"206_20110701","06:40:00","06:40:00","Hillsdale Caltrain",6,,,
"206_20110701","06:44:00","06:44:00","San Carlos Caltrain",7,,,
"206_20110701","06:49:00","06:49:00","Redwood City Caltrain",8,,,
"206_20110701","06:54:00","06:54:00","Menlo Park Caltrain",9,,,
"206_20110701","06:57:00","06:57:00","Palo Alto Caltrain",10,,,
"206_20110701","07:01:00","07:01:00","California Ave Caltrain",11,,,
"206_20110701","07:07:00","07:07:00","Mountain View Caltrain",12,,,
"206_20110701","07:12:00","07:12:00","Lawrence Caltrain",13,,,
"206_20110701","07:24:00","07:24:00","San Jose Caltrain",14,,,
"207_20110701","05:50:00","05:50:00","Tamien Caltrain",1,,,
"207_20110701","05:57:00","05:57:00","San Jose Caltrain",2,,,
"207_20110701","06:02:00","06:02:00","Santa Clara Caltrain",3,,,
"207_20110701","06:12:00","06:12:00","Lawrence Caltrain",4,,,
"207_20110701","06:18:00","06:18:00","Sunnyvale Caltrain",5,,,
"207_20110701","06:23:00","06:23:00","Mountain View Caltrain",6,,,
"207_20110701","06:27:00","06:27:00","San Antonio Caltrain",7,,,
"207_20110701","06:31:00","06:31:00","California Ave Caltrain",8,,,
"207_20110701","06:36:00","06:36:00","Palo Alto Caltrain",9,,,
"207_20110701","06:39:00","06:39:00","Menlo Park Caltrain",10,,,
"207_20110701","06:45:00","06:45:00","Redwood City Caltrain",11,,,
"207_20110701","06:51:00","06:51:00","Hillsdale Caltrain",12,,,
"207_20110701","06:59:00","06:59:00","Millbrae Caltrain",13,,,
"207_20110701","07:05:00","07:05:00","So. San Francisco Caltrain",14,,,
"207_20110701","07:19:00","07:19:00","San Francisco Caltrain",15,,,
"208_20110701","06:24:00","06:24:00","San Francisco Caltrain",1,,,
"208_20110701","06:29:00","06:29:00","22nd Street Caltrain",2,,,
"208_20110701","06:34:00","06:34:00","Bayshore Caltrain",3,,,
"208_20110701","06:40:00","06:40:00","So. San Francisco Caltrain",4,,,
"208_20110701","06:44:00","06:44:00","San Bruno Caltrain",5,,,
"208_20110701","06:48:00","06:48:00","Millbrae Caltrain",6,,,
"208_20110701","06:52:00","06:52:00","Burlingame Caltrain",7,,,
"208_20110701","06:55:00","06:55:00","San Mateo Caltrain",8,,,
"208_20110701","06:58:00","06:58:00","Hayward Park Caltrain",9,,,
"208_20110701","07:01:00","07:01:00","Hillsdale Caltrain",10,,,
"208_20110701","07:04:00","07:04:00","Belmont Caltrain",11,,,
"208_20110701","07:07:00","07:07:00","San Carlos Caltrain",12,,,
"208_20110701","07:12:00","07:12:00","Redwood City Caltrain",13,,,
"208_20110701","07:18:00","07:18:00","Palo Alto Caltrain",14,,,
"208_20110701","07:34:00","07:34:00","Santa Clara Caltrain",15,,,
"208_20110701","07:43:00","07:43:00","San Jose Caltrain",16,,,
"208_20110701","07:50:00","07:50:00","Tamien Caltrain",17,,,
"210_20110701","06:44:00","06:44:00","San Francisco Caltrain",1,,,
"210_20110701","06:49:00","06:49:00","22nd Street Caltrain",2,,,
"210_20110701","07:01:00","07:01:00","Millbrae Caltrain",3,,,
"210_20110701","07:07:00","07:07:00","San Mateo Caltrain",4,,,
"210_20110701","07:13:00","07:13:00","San Carlos Caltrain",5,,,
"210_20110701","07:18:00","07:18:00","Redwood City Caltrain",6,,,
